3500,11808,9768,-1792,17136,4236,2084,16404,8836,-908,15724,10456
3220,12020,9372,-1472,17140,3944,4184,15608,8416,164,15804,9728
3532,11780,9708,300,16952,2200,2840,15804,6016,-272,16516,7452
3864,11828,9672,-300,16868,1736,3088,15516,5052,312,15876,4032
3144,12760,9324,-5980,17948,3448,-636,17624,10948,328,17704,12284
2956,12532,9536,-7260,15976,5616,264,15776,12248,1108,16472,12776
1840,12312,9680,-8624,13904,7440,-1364,13720,13616,776,13920,13672
2052,12296,9620,-7840,9324,10996,1508,8156,14508,1928,9404,13304
1328,12112,8812,-7844,4764,12616,-316,3960,16000,1368,4212,14872
1296,11528,10476,-7700,876,12588,764,108,15548,1292,1816,14928
604,11748,10708,-6644,-2908,11260,-900,-3884,13112,364,-3132,11980
-1076,10768,11376,-5044,-5604,13128,-88,-7756,11692,84,-6292,9412
-1192,9892,11516,-3700,-8556,9012,-660,-9176,9680,420,-8876,10884
-2868,8760,12168,-3188,-11552,9428,-784,-12188,8820,408,-11560,7608
-3020,8504,12516,-3324,-13648,6024,-1532,-13868,5348,828,-13320,3520
-3708,8672,12216,-2180,-14468,1680,-1504,-14008,-424,3208,-13724,-1152
-3348,8380,12572,-1820,-13968,5976,-2224,-15868,-1020,900,-15780,-5872
-3032,9048,12496,-3024,-13832,5716,-2724,-14688,1036,8,-14188,-2104
-3104,8568,11464,-3000,-12128,6172,-1400,-12196,5168,-12,-11900,4628
-2436,9248,11276,-3260,-10752,9360,-220,-10768,10288,336,-11052,8884
-508,10404,11976,-3192,-7964,12180,460,-9048,12408,-164,-8720,11476
-212,10700,11144,-3844,-5992,13848,204,-7240,13180,-368,-6324,12224
460,11692,10112,-3428,-1896,13084,-196,-2716,14612,-1320,-2996,14040
1336,11096,10800,-1804,616,14352,2752,-8,15428,-164,164,15616
1848,11432,10212,-1680,3688,13980,2960,2124,17316,-8,1944,16336
2864,11168,10096,-1716,7296,14900,4284,4844,16244,696,4868,16484
2588,11256,10240,-2980,10852,13816,2024,9232,17176,-44,7756,16640
3964,11892,10212,-1744,12000,11712,3472,10460,14816,420,9900,15172
3428,11836,10004,-2236,13412,9364,1032,12260,11452,-496,11276,12704
3636,11700,9864,-1364,14516,7000,2984,13492,9252,1024,12800,10352
4352,11220,9724,-172,14688,7660,3816,13372,10000,932,12836,11048
4868,12360,10176,-1056,17700,5576,2564,16180,10704,232,14784,12384
3612,11800,8456,-1196,16572,3000,2276,15756,7356,-160,13968,9524
4668,13060,9648,-2272,16600,1964,644,15684,6568,148,14996,7964
3644,12288,9020,-1204,16800,12,1668,15992,4568,-264,16164,3740
3680,12372,9236,-1236,16844,-4,1644,15928,4520,-224,16188,3804
3976,12520,9080,-2844,16252,764,1748,15932,9016,-304,15360,9756
3844,12492,9596,-3784,17876,3096,1036,16460,10904,-1456,16540,11712
3528,12728,9364,-4552,17456,4372,1392,16472,11068,-688,17352,11692
3144,12584,9088,-5700,15760,6320,1604,15048,11564,808,16028,11636
3392,12692,9356,-5528,12684,9656,3564,11028,13040,1468,12196,12292
2832,12636,10816,-5648,9720,11080,1896,7868,14504,1820,8956,13768
2024,11448,9900,-6172,6036,11672,2352,4628,15024,2336,6104,14512
2064,11996,10188,-5664,2612,14008,2364,444,15512,1648,2432,15304
64,10948,10828,-5248,-280,14480,3060,-2824,15504,3520,2688,15300
-620,11252,11560,-5100,-3692,13140,-212,-5540,15184,260,-4320,14888
-1268,10024,11812,-4068,-5788,12524,1124,-8536,11512,1412,-6892,10948
-2132,10076,12128,-2532,-8628,11404,44,-11704,7704,1416,-9948,7720
-3536,9356,11720,-3236,-10732,9092,392,-13088,6680,1944,-12264,6712
-4416,8036,11500,-1796,-12528,6132,-36,-13608,4656,3192,-12508,5828
-4016,8120,12296,-1652,-13696,5900,140,-14576,1812,3912,-13624,1560
-3964,8688,11436,-2640,-16004,3816,-2504,-15504,-3124,3560,-14732,-6528
-4708,8544,12252,-2236,-14696,4364,-3640,-15172,-3732,1944,-15140,-7520
-4244,8776,11708,-3092,-13544,5868,-2788,-13560,316,1276,-12652,-1400
-3524,8616,11864,-2644,-11916,6744,-352,-11668,6068,2356,-9704,6112
-1712,9960,12032,-1652,-8708,10800,1872,-9512,9928,2532,-8036,9440
-544,10352,11960,-2172,-5568,13376,2980,-6304,13884,740,-4608,14872
92,10556,11348,-2208,-1564,16028,3648,-3924,15708,292,-1772,15128
1560,10456,11496,-2300,1456,14428,3264,248,15252,144,1676,15176
2404,12060,10764,-1256,4572,14924,2188,3524,16632,-1500,5244,16488
3080,10912,10676,-1312,8076,14240,3364,6428,15364,-1484,7784,13820
2720,9940,10376,-140,10768,13108,5072,8040,14836,-1508,9532,13524
3000,11080,10668,-1424,14564,8568,2264,14756,11560,-1320,15428,13572
4792,10900,10132,1752,15384,10096,5896,13276,11920,740,13368,11152
3348,12600,8808,-1388,16840,52,1600,15944,4516,636,16200,3820
3480,12460,8848,-2704,16820,1376,1072,15540,7636,-584,15292,7624
3420,12732,8712,-3020,17948,2216,956,17160,10400,-700,16916,12488
3408,13180,9044,-5292,18264,4652,1348,17368,12120,332,18144,13012
3100,12284,9768,-5548,15920,7208,1476,15656,13268,240,17084,12736
3020,11916,9760,-5464,12832,9780,2016,11824,13368,976,13196,11896
3080,11864,11164,-5728,8452,11084,1700,7416,14204,1168,8732,12760
1944,11872,9580,-5648,4932,14408,3460,3128,15764,2148,4932,14832
1336,11152,10728,-5452,2060,14584,1136,-812,16788,1104,1500,15768
1444,12064,11132,-3348,-3144,12768,1280,-3092,14972,112,-2248,14260
216,10932,12928,-4720,-6492,12508,-676,-7580,12636,-556,-6356,11600
-2724,9548,12192,-4116,-8632,10668,144,-9832,9856,812,-8116,10116
-3388,10524,11812,-3168,-10948,8244,-568,-12028,6840,2308,-10656,7052
-3104,9184,11984,-2224,-12812,5884,-1336,-12904,3700,2560,-11552,4968
-4728,9028,11280,-2996,-13896,4664,-2500,-14756,984,3428,-13580,2400
-4484,8236,12272,-2888,-14232,2832,-3320,-14820,-1408,3308,-14924,-36
-4652,8516,12112,-2892,-14236,3728,-2812,-15488,-1724,4520,-16096,-3548
-4080,8232,11772,-2972,-13280,5360,-1836,-13832,1228,3384,-10276,1444
-3136,9160,12100,-1824,-11688,9640,-200,-13052,5884,3300,-11576,5424
-1644,9452,12076,-2480,-9356,10408,1136,-10432,9580,2960,-8200,9876
-1120,10184,11504,-2132,-6044,11368,1852,-7012,10904,3020,-4612,11132
252,10992,10368,-1168,-2388,15060,3836,-4904,14596,2000,-1616,14224
1684,10312,11388,-304,1968,17192,8448,-2028,15108,2796,2776,16080
2068,12008,10736,-2436,4932,12848,3668,3964,13424,2256,7004,14076
1980,11932,10684,-1220,8676,13656,5896,7324,13208,1540,10888,12476
3092,10892,10672,-392,11316,13324,8660,8576,15292,-684,12140,12576
2072,11524,11032,-2820,15340,8780,3192,15344,12956,-1080,16396,13376
3244,11768,9612,-152,18032,6684,3172,15984,11180,-2288,16608,11488
3564,11824,9920,-1284,16684,5212,2736,15432,9452,-1800,15600,8712
3604,11996,9624,-1116,17020,3348,1532,15884,8048,-2480,15096,7092
4120,12176,9088,-832,16688,556,2364,15840,4364,-292,16176,3624
4052,12336,9136,-936,16844,544,2104,15900,5040,-556,16424,4708
4376,12440,8936,-3016,17560,1400,1024,16492,7820,-1060,16660,8704
4180,12256,9176,-3616,17276,2880,2560,15868,9204,24,16332,10148
4012,12016,9332,-3940,17448,4956,3240,16112,12184,656,16996,13160
3604,12176,9592,-4064,17080,7608,4588,14132,12564,1936,15780,12284
3564,11568,9976,-4504,13852,10036,3752,11148,14764,492,12748,14524
3024,11920,10480,-5384,10824,13352,4344,6952,16416,1036,9856,15940
2604,11348,9740,-6048,6224,12420,1244,3848,16024,1716,6076,14704
2232,11844,12540,-5252,1824,13604,-276,-732,14844,-1252,1760,15420
1572,10980,11536,-4292,-2792,13472,-1000,-5772,12464,-1952,-3640,11128
-944,10520,11900,-3236,-6752,11560,-656,-8484,9580,116,-6940,9296
-1676,9364,12576,-2968,-10004,9136,-436,-11544,7348,1224,-10180,7176
-3724,8336,12436,-1616,-11824,7248,-1480,-13732,2568,1220,-12124,3472
-3452,8244,12968,-1604,-13568,5392,-1420,-14408,184,2728,-13144,3204
-4352,7140,12652,-1680,-14468,4024,-2392,-14876,-2568,3680,-14464,1416
-3844,7552,12256,-3376,-15368,904,-4648,-13500,-6836,8428,-10580,-4232
-3368,7492,13160,-2840,-13888,3648,-6388,-13888,-6760,2044,-15788,-9196
-3648,7764,12032,-3368,-13588,6024,-3588,-13804,-1548,2860,-13676,-2600
-2052,8808,11836,-2712,-11544,8564,-1788,-12460,3008,2276,-10416,3952
-2000,9076,11780,-288,-7688,11184,172,-10048,7408,3080,-8168,8008
1264,9808,12528,-1296,-5120,13572,1676,-6616,12212,1256,-5876,12452
1552,10256,11812,-724,-1156,15888,5004,-4816,14248,3804,-3092,14768
2780,10560,11252,-992,2932,15136,5328,-624,15172,2620,608,15068
3176,10428,11896,24,7224,14684,4688,4580,16252,-72,4516,15400
3864,10544,11052,120,11296,13500,7700,7904,14368,2024,9820,16004
3784,10632,10624,-1820,14892,11268,6732,11704,15468,1356,12468,15592
4588,11264,10008,-1448,16912,8244,5048,14620,14264,-44,13400,14260
5040,11320,10000,-1576,17908,5288,3892,16896,11256,-260,15976,13032
5500,11304,9660,136,16656,4208,4560,15004,9104,424,15220,11876
4284,12744,8408,-1440,16936,-580,460,16160,3936,1244,16232,4212
4272,12792,8396,-1508,16864,-568,-112,16152,3936,832,16196,4340
4240,12904,8160,-1984,16932,-292,-152,16456,6856,844,15304,7892
4584,13008,8804,-3208,17480,728,-724,17024,7656,780,16184,10188
4072,12592,8496,-4388,17736,2900,-1088,16684,9164,184,15892,11604
3296,12384,8792,-4576,16980,5900,828,16100,11896,1852,15484,13080
3580,12000,9160,-5612,14916,7780,1616,13844,13516,2684,13564,13708
3736,11776,9344,-5984,11908,10140,-408,11728,14772,1308,12240,14776
3220,11868,9892,-5584,8668,12920,3016,7312,15280,3576,8288,14520
3068,12000,10316,-4768,4716,14572,5176,3032,15908,4372,6872,15544
1436,10952,10292,-3636,732,14780,3740,-500,16216,2004,1672,16048
-816,10656,10764,-3724,-3916,12008,2056,-4304,12320,1668,-1784,12180
-56,10648,11776,-2324,-7092,11904,1292,-8332,9884,-108,-6716,9156
-1272,9596,12656,-3008,-9872,9572,832,-10728,9540,-16,-9264,10604
-3440,9028,10952,-2412,-12020,8088,692,-12556,6300,1216,-11212,6720
-3272,9372,11628,-1696,-13640,5464,184,-14124,1644,1904,-13244,1256
-3508,7988,12620,-1652,-14712,4192,-1932,-15672,284,888,-14924,-120
-4016,8128,12464,-1896,-13940,4280,-1288,-14436,220,632,-13872,-328
-3480,8108,13228,-2352,-11292,5348,-944,-12528,4044,856,-11940,3540
-2556,9156,12308,-2900,-10672,8248,-572,-10540,8456,-176,-9820,7732
-736,9924,12364,-2376,-7448,11940,1152,-8376,11260,608,-7500,9380
24,10228,11648,-2156,-4008,13740,1116,-4388,12908,548,-4016,12276
844,10696,11356,-1148,472,15608,2844,-188,15688,1648,572,13660
836,10756,10108,-604,4848,14840,6532,4020,16188,3440,3432,17328
2160,11748,11536,-280,9864,11972,4396,9828,12300,2532,10068,15124
4016,10992,11832,1968,11636,11752,8052,10468,16468,2508,9832,16488
3140,11540,10424,-812,15156,8000,3584,16036,10928,1032,15372,15204
3972,12076,10012,-1452,16968,5744,3652,16420,9708,2644,15656,13860
4740,11384,9804,-1276,16476,5324,2072,15696,9200,852,14160,11672
4624,11376,9756,-588,16828,3340,1240,16356,7236,240,15272,9784
3500,12248,9264,-4624,17316,1860,244,16588,9732,-16,17120,10784
3156,12472,9280,-5420,16860,3784,-1272,16096,10880,-2440,16228,11376
2712,12620,9980,-6940,15880,5268,-924,15344,11852,-648,15740,12524
2616,12444,10204,-7192,14560,8544,1020,13372,14200,720,13412,13576
2480,12816,9376,-7512,10116,11644,-524,8916,16532,-908,10808,15972
2160,12576,10208,-6660,7160,11880,604,6008,15388,1508,6212,14848
2168,12076,10264,-6012,2456,13096,1212,1236,14892,2168,304,13716
164,11716,11480,-4756,-1184,14228,992,-3140,14532,-32,348,13348
-308,10948,11812,-3448,-3272,13412,584,-6636,13084,1200,-3404,12612
-572,9388,12204,-2920,-7544,11608,164,-8784,11372,948,-5908,10732
-2696,9156,11516,-1996,-9828,10412,1412,-11580,8740,1044,-11020,7108
-2488,9528,12308,-1124,-11540,9236,940,-13240,7536,1660,-12264,7528
-3644,8744,12236,-2184,-12376,8124,104,-13836,7136,1784,-13176,6960
-5392,8652,11420,-1528,-14180,6256,116,-14492,5148,1588,-14140,4724
-5368,8160,12940,-788,-14200,3952,-1704,-15708,1160,1252,-14640,460
-4796,7884,11864,-952,-14764,2716,-1432,-14860,12,1444,-14848,-2212
-3992,8420,12772,-1284,-13336,6656,-48,-14556,1924,1176,-12632,-1504
-3116,8552,12068,-2164,-12196,7172,340,-12484,6144,2164,-11496,5336
-1304,8920,12888,-1364,-9732,10448,228,-9720,8888,88,-9124,8024
-2080,9188,12084,-1644,-5616,12520,2660,-6076,11628,4124,-5792,10408
-504,10324,11516,-120,-1676,12120,2824,-1580,12120,2424,-364,13412
244,10972,11196,-1472,2008,15396,2784,2156,16992,2148,2452,17284
1712,9716,11292,-1456,7412,15664,3820,5288,19392,3996,4132,18564
3000,11324,10608,-2040,10340,13556,876,8800,15832,-756,6944,17276
3724,11576,10752,-2964,12724,11972,576,11908,14932,1720,10504,16168
3020,11208,10516,-2260,14636,8792,4592,13132,12656,7228,2980,14552
4504,10604,10076,-804,14956,8520,3652,13828,12900,3560,11192,14348
3344,11616,10128,-1308,15936,5740,3268,14888,9088,5824,13144,11648
3680,11468,9960,-1544,16760,3896,3432,15740,6924,4412,13960,8508
3500,11424,10028,-1744,16476,3984,1340,15204,7336,2640,14240,9832
2720,12348,7612,-1260,16856,-4,1384,15632,5036,1012,15756,4896
2940,12360,9396,-1880,16796,276,708,15796,6008,156,16020,6000
3184,12400,9404,-3660,17436,2088,-1520,16224,8912,-1924,15916,9508
3268,12240,9260,-5228,17108,4968,-1128,17096,13160,-1932,17728,14640
1312,12144,10296,-7564,12328,8668,-124,11760,13676,-784,10620,13128
1112,12024,10528,-7048,8784,11544,-2384,6692,14812,-1440,8096,13212
380,11476,10404,-6492,3944,13196,-100,1928,15300,1096,3676,15144
-900,11016,11260,-3872,-1000,14164,1264,-2384,14792,1484,-612,13400
-1064,11140,11396,-3896,-3764,12480,1564,-5424,12704,2692,-3944,13288
-1664,9824,12268,-2972,-6564,12592,1700,-8908,12244,1928,-7404,11696
-1764,9584,12052,-2324,-9632,10664,1348,-10292,10200,2572,-9680,10212
-3112,8960,12028,-2472,-11292,8804,588,-12152,7740,2584,-11508,6664
-4020,7492,12912,-1148,-13120,6896,668,-13808,6608,1688,-13232,6536
-4932,7244,12248,-1180,-13880,5572,240,-14708,3512,2216,-13748,3892
-6004,7420,11776,-788,-14136,5040,-104,-15288,-528,2564,-14340,-668
-5364,7396,11780,-96,-14924,3260,-1856,-15748,-4464,324,-15136,-8624
-4888,7516,11236,-1268,-13164,4576,168,-11768,1200,3188,-9832,-108
-3952,8448,12360,-1268,-9876,9816,1212,-9260,8240,2112,-7912,8084
-2020,8904,12572,-432,-4816,13140,3492,-5528,14100,3844,-5528,12892
-1424,9784,11936,-440,-1364,14008,2944,-2920,14696,4052,-2320,15856
384,11064,10584,-644,2860,13368,3692,2224,13944,2608,2856,13784
1836,10156,11548,-148,7420,13768,6080,5900,15380,6268,6004,13580
2844,11144,10928,-916,11380,11880,3060,11040,14296,1376,11436,17776
2228,11912,10816,-3192,14472,10716,4236,13532,16076,5848,9200,15652
4296,11212,10412,-1252,15516,9508,4328,13816,13984,2600,12256,14808
3864,11524,10324,-1180,16496,6820,3312,14772,10104,3140,13416,10432
4436,11136,9992,-1688,16576,4608,2116,15748,7960,1920,14964,9888
4028,11484,9652,-1476,16468,2820,468,15844,7660,-284,15168,10688
3972,11948,9824,-2356,17380,3252,1044,15932,8624,584,14748,11152
3972,11948,9824,-2356,17380,3252,1044,15932,8624,584,14748,11152
3524,12508,8824,-1980,16644,1032,540,15480,6788,-352,15372,6692
3464,12540,8684,-3324,17076,2144,48,16164,9232,156,16060,10620
3268,12584,8920,-4424,17496,3248,404,16596,10328,876,16860,11696
3012,12624,8996,-4956,17016,5984,244,15740,12048,108,16236,12252
2892,12716,9408,-5912,15668,7596,1772,14464,13712,2936,15496,13556
2984,12168,9396,-5540,11844,10216,2204,10672,14880,2464,12408,14444
3016,12304,10296,-3876,8988,12204,2472,6684,14940,1304,7596,13756
584,10888,9440,-3564,4948,13248,2704,1480,14056,2508,3520,12272
56,10672,11096,-2924,1792,14084,3096,-1652,14648,3252,-416,15004
-604,10792,10712,-3608,-2028,14496,3468,-5004,14000,3740,-1948,14288
-920,9640,12056,-2596,-4328,14032,2488,-7888,12980,3156,-5220,12904
-1600,9732,11792,-1756,-6664,12832,3448,-9576,11036,3852,-7364,11744
-2280,9552,12176,-1788,-9216,11396,4112,-12080,9056,7344,-9788,9256
-2708,8404,11364,-780,-10920,9956,2280,-12924,6112,4244,-10804,7516
-3616,7228,13108,-652,-12332,7384,1692,-14008,3700,4100,-12484,5168
-4508,7136,12476,304,-13652,5408,252,-14288,216,3852,-13768,1644
-3968,6884,13192,-460,-14528,3960,-1408,-14864,-4744,3288,-14716,-4576
-4664,7224,12652,-600,-13148,5668,-660,-14516,-5368,4084,-14796,-8424
-4096,7664,12228,-1064,-13328,6984,352,-13768,1360,4420,-12412,1172
-2540,8440,12248,-792,-10284,10080,380,-11708,5984,2604,-9740,6488
-1280,9584,11964,-1048,-8036,12988,2016,-9112,10536,3564,-6888,10600
-1096,9844,12120,-376,-4052,13384,3568,-5228,13088,4736,-4228,13184
556,11316,11420,-756,-908,14600,3636,-1916,14448,4476,-1640,13268
1000,10556,11224,-904,3584,14692,3972,2836,13408,3356,3504,13520
2168,11856,10176,664,7780,12404,6664,7520,14572,5080,8112,15448
2836,11016,10252,-1376,11084,11776,3724,10604,13384,4344,11176,14656
2664,11500,10448,-1680,15088,9744,5216,14528,14236,4492,14276,16752
4528,11124,10540,-1212,16404,8960,4492,14796,12992,4136,14232,14044
5064,11092,10056,-1176,16952,5388,2804,15868,9112,1396,15208,10168
4816,11396,9520,-1164,17028,3908,1888,15752,8320,936,14724,10672
4320,12052,9172,-1480,16864,1560,1304,15884,5992,692,15740,6592
4352,11876,9124,-2188,16744,2840,1116,15732,8968,316,14868,10248
4148,12164,9436,-3600,17656,4156,900,16620,10764,784,16100,12216
3708,12340,9152,-4056,16664,6368,1436,15260,11840,1136,15348,11824
3424,11992,9732,-4504,15012,8540,1888,13800,13056,1260,14672,13084
2688,11732,10048,-5112,12360,9556,1108,11344,14204,1548,12500,13680
2920,11376,11084,-5092,8964,12232,1504,7268,15432,1784,9156,14928
1372,11128,11172,-4532,6200,14476,2668,2772,15904,2292,4400,14568
1208,10692,11660,-4452,2240,14124,1852,-400,16272,2796,1564,14984
356,10788,11972,-3892,-2000,14292,2180,-4012,13860,2512,-1796,13468
-728,10316,12132,-3188,-4956,13560,1880,-7572,12188,4036,-6576,10436
-1108,10336,11892,-1072,-8044,12828,4920,-9824,11508,6016,-7256,12452
-996,9796,12596,-1632,-10680,10832,484,-12880,8808,1712,-10348,6936
-3436,7952,11508,-1516,-12236,7616,-552,-13508,4180,2272,-12452,3252
-4324,8468,11752,-1092,-13756,4804,-1428,-14588,-1012,3928,-13364,1116
-3496,7976,12696,-1220,-13984,4696,-1248,-15120,-2108,2584,-14472,372
-3268,7856,12860,-2724,-14588,3080,-3304,-14772,-2256,96,-15252,-2744
-3656,7748,12604,-2216,-13552,6820,-1884,-15144,1024,2084,-14904,-3912
-2916,8736,12716,-816,-12268,8736,1060,-13004,3552,4816,-10800,3596
-2084,8740,12348,-1576,-10012,9852,940,-11048,9104,3752,-9920,8024
-1140,9456,12128,-1988,-7156,13020,1884,-8812,12592,3768,-7632,12140
-156,9372,12436,-1592,-4576,14592,2340,-6588,14384,3544,-5380,13696
1072,10036,11592,-968,-1568,15300,2712,-3532,14904,2852,-2992,13540
1200,10736,11472,-1340,1944,14408,3500,1264,15612,3532,1388,15824
2304,10236,10276,-1108,4960,14296,2628,3684,15220,1276,4420,15500
2648,11248,11264,-1944,8436,13072,1944,7492,14280,496,7636,13264
3856,10948,10068,-2876,12540,10604,960,12256,11556,-36,18064,8968
3808,11112,10304,-3076,15816,10492,5128,14504,13904,6328,16016,14892
3744,11316,10008,-1460,16392,7536,5984,15380,12600,1976,17996,12520
4472,11264,10096,-748,16628,5144,2964,15428,9216,756,14036,9700
4160,12108,9312,-1664,17224,2500,628,16100,9080,-1148,15704,10348
3820,12088,9428,-2264,17364,4500,1372,15796,10784,224,15548,11296
3660,11996,9776,-3404,17080,6236,976,15764,12396,-668,15764,12692
3104,11476,10064,-3988,15052,8008,1008,13752,12508,324,14716,11980
3048,11260,10172,-4016,12728,10364,2004,10744,13388,1668,11712,12500
2516,11584,10516,-3804,9732,11812,2692,8320,14976,2536,9540,14536
2412,10988,10308,-3728,6136,13740,2516,4232,14796,1940,6688,13776
888,11160,10268,-3552,3240,14036,2272,1664,15444,1836,3856,14776
44,10376,10464,-4004,392,13964,2136,-1532,16492,1928,2092,16536
-444,10184,11264,-2468,-2712,14228,2552,-4356,14912,2408,-1180,15980
-768,10520,11952,-2492,-5420,15304,2420,-8608,13268,2532,-6956,10456
-1920,8828,12624,-2420,-7028,12040,3280,-8716,11968,6088,-6876,12444
-2432,8772,11768,-2432,-10728,9064,1000,-10712,9172,2436,-9512,8652
-3760,8856,10048,-2340,-12668,5940,-176,-13040,4984,2744,-11220,5740
-3452,8280,12168,-2744,-14176,3008,-2148,-14080,1404,1008,-13712,328
-3976,7816,12644,-2680,-14692,2008,-3528,-15096,-3696,440,-15364,-6372
-3796,7932,12608,-1828,-14872,3564,-3252,-14912,-2556,484,-14700,-6520
-3528,7368,13356,-1672,-13144,5756,340,-13088,3604,3448,-12168,1828
-3336,8364,12068,-1252,-10712,8336,1608,-11328,6572,4832,-9392,6648
-1080,8636,12808,-1472,-7216,12420,1376,-8736,11284,2380,-7680,10696
-240,8812,12456,-1588,-3904,14488,3604,-6804,15656,4976,-5924,15996
588,10264,12124,-964,-844,15408,3204,-4080,15408,3424,-3884,13672
1772,9648,11516,808,2028,15576,5484,-2196,14824,4624,-212,14260
2040,10476,11568,-1068,5800,14300,3780,2324,15196,4720,3124,15216
3176,10644,10756,404,7560,13556,8644,4080,14136,7120,6272,12264
3792,10572,10988,1060,11640,12340,5744,9264,13756,3364,10760,13380
4164,11272,11040,-600,16312,9884,6176,14172,13980,5288,13180,15196
4740,10948,10404,-740,16024,7808,5960,13712,11440,4700,13820,12436
5100,11040,10228,-348,16528,5464,4648,14896,9948,2868,14752,11748
4552,11040,9912,-276,16880,4668,4340,16260,8356,1748,14988,9408
4340,11996,9228,-936,16844,1768,1596,15784,6580,340,15492,7140
4304,11936,9380,-2712,17172,3404,244,16008,10484,-672,15776,12548
4028,11928,9460,-3740,17540,5032,1116,16384,11632,512,16448,12844
3656,12044,9888,-4144,16688,7284,1160,15616,12828,348,15956,12636
3396,11840,9796,-4488,14256,9388,1728,13640,13704,1168,15180,13084
2992,10888,9896,-4632,10316,11084,1704,9880,13960,1140,11864,13132
