2860,12432,9516,-5296,2912,14472,-3568,2340,15628,-2644,-276,15020
2952,12688,9312,-6136,3260,13768,-1600,2868,15916,1424,-1560,15984
2688,12352,9220,-6616,4212,14396,-1900,2536,16436,32,464,15864
3072,12392,9228,-6560,4624,13828,-3208,1768,16544,-3716,460,14752
2876,12448,9272,-7084,5360,13152,-3296,1612,15932,-1224,-336,16288
2936,12456,9552,-7680,5276,12112,-3112,888,15884,-4056,-1300,15960
2780,12640,8884,-8392,5328,12516,-2504,816,16656,-1320,-1616,15644
2752,12736,8832,-9032,5268,12836,-2124,292,16544,-1740,-2160,15340
2484,12244,9928,-8776,5628,10664,-3008,1348,15544,-1680,-1020,14876
2508,12416,9892,-9060,6476,10128,-992,896,15152,980,-1280,13552
2720,12160,9124,-9688,6352,11444,-2068,84,16240,-420,-1836,15224
2532,12332,9208,-10736,6368,10680,-1496,1088,17424,-252,-1304,16832
2612,12676,9144,-10116,6016,10484,-1648,-60,16340,168,-2060,16460
2596,12368,9308,-9328,6808,11720,-1868,-2016,16532,712,-3856,14824
2396,12196,9420,-9400,6536,11208,-1112,-1476,16576,1800,-3428,15732
2696,12404,9332,-9900,6752,10648,-2608,-572,15880,-1260,-3232,14916
2112,12472,9428,-9744,6812,10812,-1496,-340,16104,456,-2692,14072
2712,12048,9576,-8912,6972,10744,-712,2288,16836,628,-964,16952
2340,12556,9200,-9304,6748,10832,-1840,1628,16096,-1272,-2148,15940
2724,12236,9128,-9260,6320,12868,-804,976,17080,436,-2564,15516
2716,12376,9508,-8044,6364,12096,-1284,1660,16288,-424,-2200,15632
2644,12140,9432,-8140,5972,12252,-724,1204,15996,-76,-2144,15332
2872,12376,9232,-7180,5780,14244,-1884,588,15968,-424,-2600,14468
2584,12204,9820,-6180,4676,13120,-2140,1616,16572,-1140,-2880,15848
3124,12096,9252,-6440,4928,13996,-1744,2108,15612,280,-1956,14464
2844,12088,9400,-6752,4128,13648,-84,2932,15808,792,-320,15724
3016,12272,9752,-5900,3324,14112,-684,3072,15904,572,-412,15364
2600,12596,9048,-3432,2392,15076,-936,1868,16260,-448,36,15632
2608,12732,8812,-4444,2580,14568,-1604,2036,16208,-320,348,16004
3208,12560,9080,-5988,3068,13840,-1864,2612,16380,-280,980,16132
3156,12084,9760,-5616,3860,14656,-1604,1252,16572,-316,508,15668
3528,12364,9428,-6460,3572,13760,-1480,1004,15816,344,76,15372
2784,12436,9120,-6700,4224,13260,-1376,100,15692,-1064,-2440,14176
2960,12272,9348,-6608,4700,12768,-1640,-516,15840,-760,-2336,14764
3116,12092,9800,-7940,4824,12468,-2044,676,16216,-572,-1284,15044
3000,12060,9360,-8900,7564,11544,-1380,172,16836,-748,-2044,15708
2920,12232,9468,-8024,5972,11456,-1400,228,15156,-152,-1188,14564
2840,12244,9384,-8948,6272,11760,-712,368,16032,596,-1468,15292
2580,12368,9172,-10044,6776,10964,-1136,1876,17104,296,-952,17272
2852,12664,9352,-10816,7488,10548,-976,2084,17616,280,-732,17504
2640,12720,8852,-12244,6984,9328,-2148,2084,17176,-1564,-1808,16740
2980,12984,8764,-11568,7852,8624,-1072,528,15896,904,-1904,15420
3056,12772,8840,-11016,6384,8640,-1236,-576,15208,416,-3204,13896
3320,12728,8676,-9744,7128,9560,580,-3164,16548,3864,-6404,14100
3232,12820,8764,-10172,8836,11236,-1000,-4152,17428,2056,-7160,15852
3148,12536,9088,-10412,9816,10180,-528,-2300,16668,636,-4780,15812
2516,12704,9220,-9664,8648,9676,-452,-1324,16596,-92,-4304,14428
2024,12464,9356,-9068,7820,10868,1432,8,15440,3244,-2244,13480
2584,12804,9188,-8128,7540,10944,-1532,1664,16740,-484,-2580,16060
2508,12492,9168,-8368,5756,11704,-1604,2384,15936,-104,-1736,15684
2488,12488,9392,-9000,5648,12596,-1568,2864,16084,1292,-1496,15640
2304,12484,9316,-8496,4512,13196,-1292,2256,16404,1100,-2216,14796
2720,12508,9240,-7996,4308,12512,-2952,2748,16220,-616,-1276,15968
2380,12584,9528,-6884,3696,13664,-1436,2620,16104,732,-1268,14792
2252,12248,9208,-8060,1824,12512,-1824,2844,15720,436,308,16296
2120,12800,9008,-7000,2728,13924,-1524,3192,15872,1132,-784,14784
1952,13068,9096,-6616,3076,13992,-2536,3380,16548,-1180,-944,16456
2048,12768,9096,-4664,1424,14788,-1540,1268,16424,-180,-520,15888
2272,12756,8692,-5476,1248,14100,-1408,1648,15720,920,28,15584
2152,12820,9052,-6444,1720,13820,-2732,2168,15628,-248,232,15104
2564,12848,9152,-6192,2592,13932,-3024,2244,15784,-1448,136,15400
2628,12492,9248,-6320,4012,14336,-1724,1912,17068,324,-56,16156
2868,12472,9264,-7140,3676,13808,-2144,996,16988,-952,-420,16432
2948,12496,9192,-7624,4216,13748,-2608,536,15552,-624,-1024,14848
2612,12576,8892,-8040,3660,12640,-2428,72,16376,-484,-1236,16568
3076,12476,9208,-7772,3520,11916,-2424,1236,15356,252,-404,16148
2728,12604,8660,-8924,3924,13580,-2096,-488,16324,896,-1880,14968
2824,12604,8592,-9028,5176,12148,-3020,24,15144,352,-1424,14588
2720,12532,9716,-10232,4864,11744,-3312,348,15940,-508,-2228,14628
2008,12336,8984,-9228,5792,11956,-3884,-860,17288,-1332,-3436,17168
3560,12728,9292,-11024,5420,10664,-2428,1436,15864,668,444,14688
2452,12416,9100,-10548,4892,9404,-3088,592,15840,-1040,-2676,15868
2372,12124,9052,-10836,5000,11040,-3524,-816,16056,-532,-3508,14680
3664,12872,9120,-9836,4756,11144,-4768,-2524,15616,-1720,-4964,15884
2852,12524,9064,-10628,5788,11452,-4248,-1956,15364,-32,-6468,14028
2532,12648,9228,-10640,6120,10180,-1252,-504,16832,2028,-540,14944
3048,12336,9140,-12300,5628,9996,-1832,2788,17416,1988,-3212,18676
2652,12668,9072,-9840,4520,10308,-576,2328,16172,3936,-1396,16436
2880,12800,8884,-9768,4864,11160,-1540,2060,15356,1940,-2044,14588
2924,12520,8828,-9236,4144,9944,-3072,3676,16368,-408,-2104,16092
2536,12816,8980,-8880,5568,12292,-2988,1736,16316,-156,-2640,15208
2908,12776,8752,-8224,4236,13172,-3000,900,16716,16,-2684,16952
3356,12492,9096,-6248,5116,13936,-2188,676,16420,188,-2972,14456
3116,12388,9116,-5772,5124,14360,-1524,1032,15888,1568,-1688,13944
2996,12656,8908,-5944,3236,13848,-1816,1984,16084,-40,-2620,15784
2080,13056,8456,-6364,3252,12984,-856,3648,16812,3576,2252,18852
1848,13372,8620,-6104,2788,14020,-676,3228,16216,1608,-1392,16120
1660,12824,8972,-5940,1640,14100,-3296,1416,15888,-1028,-1188,15648
1852,12752,9180,-7104,1700,13336,-4020,2000,15760,-1796,-676,15528
1916,12784,9312,-7768,3740,13816,-3808,2540,16452,-316,-684,16160
1780,12992,8676,-6772,3332,14276,-4196,624,16316,-4220,-2612,14920
2488,12828,9072,-7920,3196,12768,-3988,1556,15856,-624,-1144,15464
1900,12776,9048,-8404,3192,12556,-4404,608,15700,-2172,-1568,15196
2204,12820,8956,-9440,3376,12872,-3088,404,15308,-1008,-1892,14788
2312,12616,9660,-9104,3592,12392,-4320,852,15816,-1424,-2136,14756
2252,12540,8900,-10336,3720,11196,-3884,2676,15220,-1832,-1396,14148
1552,12664,8968,-10116,4924,10384,-3936,2000,15584,-2424,-1756,16152
2224,12432,9556,-10516,5072,11588,-2432,1484,17432,908,-1932,15836
2400,12596,9152,-10328,5348,10876,-1676,884,16016,324,-2340,14656
2092,12636,9172,-10864,6276,10696,-1236,256,16652,568,-3156,15312
2352,12660,8940,-12056,6412,11088,-2464,784,17512,-256,-3060,16048
1496,12592,9320,-10656,5244,9908,-2384,-180,16576,-128,-3780,16408
2456,12784,9108,-8832,5736,11584,-1956,-2836,15268,1692,-5504,13008
1936,12700,9244,-9376,6652,11088,-1928,-1656,15284,1260,-5296,14104
1904,12376,9188,-9528,6888,10888,-1496,-120,16836,864,-4068,14800
1824,12464,9168,-10480,6988,10320,-1220,1636,17556,2916,-2184,16020
2160,12728,9184,-9544,7112,12180,-2012,948,16808,428,-3540,15000
2364,12664,9008,-8204,6248,11936,-1900,940,16220,116,-3564,14764
2448,12692,8512,-8936,5660,12808,-2444,764,15956,84,-3324,14480
2268,12728,8736,-7680,4964,12340,-2316,1676,16576,356,-2676,15964
2288,12640,9060,-6912,4832,13628,-2052,1488,16540,1004,-2708,15548
1952,12676,8844,-7796,3536,12940,-2020,1836,15948,1724,-2316,16192
1640,12460,9032,-7352,2888,13300,-2016,1828,16004,948,-3224,14820
1132,12224,9112,-5576,2296,13732,-2524,1372,15908,-880,-4904,15884
2496,12640,9832,-6928,1312,13928,-1204,2368,16456,900,-920,15812
1568,12832,9064,-5368,1644,13992,-2452,2084,15248,-1088,-1956,15148
1108,12808,8824,-4648,2356,14040,28,2852,15864,1936,-872,15940
2052,12864,8864,-6168,1408,14108,-2232,1632,15844,608,-568,15584
1856,12628,8868,-6916,1720,13440,-2636,2076,15704,-32,-340,15188
1944,12700,9080,-6424,2672,14564,-2276,1828,16764,336,-1264,16184
2240,12968,8716,-7068,2424,13488,-2396,1652,15904,376,-60,15532
2572,12616,9244,-7452,3376,14120,-1676,432,16368,68,-1276,15284
2480,12540,9140,-7608,3304,14000,-2480,-80,17504,-904,-2296,16532
2800,12592,8812,-8008,3152,12964,-2588,68,16188,-356,-1672,15448
2108,12660,9208,-8328,3556,12040,-2460,184,15164,-464,-864,15380
2412,12396,9064,-8508,3180,12748,-2496,-648,15904,-508,-2728,14580
2512,11832,9800,-8588,3284,11340,-3780,652,15744,-208,-2444,15388
1876,12568,8872,-9664,4076,12836,-2816,-1188,16620,-1320,-2928,16252
2228,12384,9348,-9780,3948,11944,-3692,-272,15028,-1184,-2036,15160
2004,12508,9272,-10644,3660,11428,-2552,292,16444,-752,-2024,16028
1724,11488,9992,-9656,4488,11392,-4488,892,15316,-1820,-1328,16084
2040,12536,9716,-10824,3484,11504,-3668,-564,15320,-152,-2452,14228
1912,11852,9292,-8792,3124,12276,-3944,-2556,15816,584,-4668,15624
2776,12568,9548,-10172,4048,12792,-4312,-2268,16584,-284,-4388,15432
2448,12416,9556,-10432,4792,11764,-3360,-1048,15864,-1000,-2488,15052
1872,12512,9556,-10348,5636,10904,-2832,188,15852,-572,-3328,15200
2304,12184,9440,-11124,4728,10840,-3180,2764,16152,-200,-780,16752
2108,12380,9432,-9356,4764,11580,-2872,3124,16700,616,-1360,15776
2348,12492,9284,-9240,4180,12016,-2852,1420,15240,228,-1668,14704
2524,12512,9284,-9008,3984,12096,-3456,1372,15708,-1828,-1928,15248
2420,12712,9112,-9260,3808,12780,-3564,1400,16208,-1708,-1520,14952
2016,12712,9292,-5916,3844,14104,-2196,28,16348,-252,-2368,16024
2900,12800,8740,-5976,4452,15316,-1024,1040,15596,476,-1424,13524
1972,12712,8528,-5220,2992,14060,-1756,1512,16252,-16,-1580,17344
2148,12684,9180,-7328,2552,13648,1012,2776,16052,5864,1044,15896
2048,13020,9116,-5704,2508,14512,-516,2588,16940,1608,-380,16112
1976,12964,8828,-5764,2564,13552,-636,2896,16036,1856,0,15600
1840,12936,8852,-4892,1636,14668,-1320,1700,16172,-320,480,16124
2008,12920,9004,-5220,1624,14652,-2004,1560,16388,-1112,-52,15404
2076,12916,9104,-5404,1912,14440,-1408,1472,15944,-272,-12,14944
2084,12636,8948,-6044,1860,13964,-1836,1580,16160,52,408,15868
2428,12868,9024,-6948,2980,14272,-2536,2120,16348,-1180,416,15464
2288,13052,8576,-6324,3452,14172,-2716,1344,16916,-2876,-96,15976
2804,13000,8512,-7780,3404,13212,-2688,1108,16112,-1024,-56,15596
2012,13228,8724,-7360,4004,13524,-2752,-108,16468,-1576,-1160,16128
2860,12776,8872,-8588,3624,13804,-2492,-308,16308,136,-1136,14720
2464,12852,9416,-8772,4616,12872,-3372,-1144,15196,-2416,-1680,14544
2696,13136,8544,-8816,4004,10356,-3116,1476,15928,-1736,-176,16172
2548,12848,8600,-9396,3632,13376,-4028,-92,16544,-972,-1504,14920
2060,12996,8832,-10188,4484,11920,-4480,804,15828,-1308,-472,15372
1728,12480,9280,-8364,4400,10728,-2948,-736,15852,1028,-1528,16204
3128,13088,8880,-11128,5460,11084,-1948,204,16876,1204,-220,16340
1556,12624,9044,-10716,5060,11756,-4372,-12,16936,-592,-1980,16480
1868,12920,8616,-7256,3972,10896,-2648,-3760,14160,1564,-4348,14392
2580,13192,8968,-9128,5244,12368,-2512,-2628,16556,1960,-3684,15808
2084,12672,8892,-9648,5944,11628,-2928,-692,16248,-968,-1220,14188
1900,12940,8984,-9484,6492,10440,-2444,-52,15884,-484,-2912,15112
2388,13092,8728,-9852,6260,11632,-1080,1320,17068,2016,-2112,15920
2316,12796,8868,-8868,6188,11904,-488,1332,16832,3484,-2876,15840
2384,13000,8744,-7900,5984,12684,-1816,424,16732,504,-3716,15360
2880,12892,8840,-8268,5484,12368,-496,1536,16372,4140,-2328,14336
2404,13008,8680,-7456,4652,13144,-1588,1136,15904,1012,-2736,14968
3160,13312,8692,-8384,3300,13580,-2160,1708,16332,712,-2296,15928
1624,12852,8188,-7760,2764,12804,-3252,1688,15656,-1324,-2456,14896
2224,12424,9168,-6860,3000,13108,-3016,1860,15756,-1500,-1888,14452
1964,12316,9632,-8060,2304,13012,-4008,3048,15876,-1120,-124,16068
1800,12848,9756,-6904,3172,13552,-296,3716,15728,3292,1056,15876
1624,13048,8800,-5092,1452,14684,-1040,1264,16216,1132,-124,15616
1624,13048,8800,-5092,1452,14684,-1040,1264,16216,1132,-124,15616
1872,12756,9404,-5776,1560,14052,-1620,1752,15824,184,28,15524
1816,12828,9124,-5416,2116,14056,-1292,1604,16172,632,-200,15860
1792,12980,8632,-5964,3192,14200,-892,1896,16308,1796,92,15944
1988,12776,9144,-5900,4076,15236,-952,328,17656,136,-1352,15852
2716,12652,8996,-6332,3684,13960,-1768,420,16152,600,-1832,14956
2616,12800,9164,-7300,2892,13352,-1772,-480,15912,-72,-2424,14196
2792,12628,8944,-7944,3612,13064,-2528,-840,16332,-232,-2364,15308
2532,12688,8900,-8056,3400,11280,-3288,192,15904,-40,-1676,15508
2956,12784,8800,-8960,3924,12892,-2980,268,15864,-276,-1760,14524
2644,12476,8860,-10044,3192,11280,-2692,1052,16968,-432,-1380,17956
2380,12972,8648,-9468,4620,11840,-1876,-408,15460,96,-2172,14572
2456,12488,9064,-9336,4732,10568,-2256,-660,15464,1268,-2952,14696
2380,12852,9136,-8620,5956,11640,-2256,-3900,16968,984,-6656,16444
2212,13184,8428,-8712,5452,10532,108,84,16884,3136,-2880,16392
2764,13016,8516,-8788,5668,11732,-476,624,16204,2432,-2892,14776
2392,12952,8512,-7588,6788,13056,-1100,-384,16756,1228,-4172,15004
2580,13204,8296,-7760,5096,13368,-728,-84,17284,2076,-3596,16852
2384,13280,8484,-6744,5240,12860,-1092,-344,15576,-1204,-3496,14324
2652,13152,8548,-7444,3664,13288,-2252,116,15580,-924,-3528,13968
2204,12916,8888,-6132,3260,14548,-1456,1044,16332,-2512,-2736,15088
2572,13292,8408,-4860,2832,13940,-596,2436,15876,1256,-236,15300
1092,12992,8724,-5412,2980,14236,1384,2800,15996,5324,252,15752
1804,13152,8592,-4620,2160,15204,-1992,2092,16656,-808,-1208,16964
1536,13208,8544,-5492,2260,14044,-1952,2832,16424,-560,-1156,16320
1592,12876,8788,-6212,2620,12460,-812,3396,13352,872,104,13308
1404,13404,8076,-2876,5152,10156,2872,6196,12088,5140,4160,11140
3268,12808,8364,-352,10996,10144,3028,704,12144,-408,-2120,9080
3268,12808,8364,-352,10996,10144,3028,704,12144,-408,-2120,9080
1856,12768,9072,-4372,580,15172,-168,792,16188,1048,-548,14812
1808,12876,8988,-5212,836,14628,-344,1276,16416,1380,-148,15560
1792,12740,9120,-5700,1064,13840,-1112,1716,16192,1284,92,15732
1796,12792,9140,-6868,1312,14172,-2312,1496,15728,-252,296,15036
1740,12556,9136,-6900,3196,14512,-2068,1712,16712,-588,444,16556
2440,12824,8988,-7576,3468,13448,-2592,1800,16648,-128,-428,15780
2464,12480,9008,-7532,4300,13140,-2316,1472,16268,-104,-1060,15936
2280,12964,8964,-7332,3824,13428,-976,44,16432,1764,-1424,16188
2964,12828,9164,-8888,4084,13712,-928,636,16896,1596,-1504,16016
2060,12764,9420,-8628,3932,12284,-1992,672,15884,996,-1680,15340
1976,12708,9244,-8924,4028,12624,-2756,784,16072,-76,-1600,16012
2364,12584,9144,-9244,3580,11600,-1312,-60,16320,548,-1836,15144
2160,12524,9508,-10312,3616,11472,-2896,-192,14832,-340,-1024,14436
2456,12632,9044,-9656,4172,11512,-2532,-552,15840,240,-1844,14480
2316,12592,9200,-9536,4436,11564,-2028,-548,16376,380,-1816,15828
2076,12796,9212,-9764,4220,11512,-1604,-1672,16040,1228,-2472,15324
1652,12396,9328,-9248,5552,11996,-2884,-2672,15852,340,-3468,15492
2340,12672,9352,-9600,5724,11824,-1832,-2756,16320,1564,-3896,15840
2068,12564,9288,-9824,6056,10672,-1832,-1160,16068,-56,-3332,15556
2200,12576,9356,-10100,5904,11372,-932,584,17028,1192,-3536,15492
2188,12448,9244,-9864,6032,11796,-1556,1492,16340,896,-3428,15784
2144,12772,9112,-8020,6468,11988,-620,248,16576,1600,-3600,15688
2292,12664,8900,-8408,5764,13140,-640,308,16484,1952,-3788,14652
2284,12948,9032,-7692,5240,12444,-560,1068,16292,2120,-3204,15324
2280,12788,8912,-7216,4824,13092,-692,796,15940,804,-8020,15104
2196,12940,8700,-6448,4776,12948,640,996,16512,3276,-3092,16312
2636,12756,9108,-5768,4524,14128,1060,708,16544,3300,-2852,14896
2564,13076,9160,-5576,4440,14596,112,1424,15992,1780,-2728,13692
2552,12608,9140,-6488,2644,13336,-932,2468,15832,1808,-1896,15428
1936,12852,9120,-5752,2664,13892,404,2836,16236,4384,-1028,15964
744,12636,9184,-5252,1532,11784,-1816,1976,12380,-340,336,10328
1408,12656,8752,-5696,620,13244,-1912,1240,14000,-620,-624,13372
1320,13180,8548,-6704,1140,13632,-2108,1876,15608,628,360,15644
2144,12812,9200,-8644,1324,13440,-3836,2024,16232,-1732,384,16612
2004,12940,8868,-7024,2580,14680,-3012,1416,16080,844,-576,15552
2364,12832,8788,-6332,3136,13436,-1012,536,16140,1144,-1084,15808
